product_id,product_name,aisle_id,department_id
22730,Singles 1% Lowfat Cottage Cheese,108,16
22740,Vegetable Oil Spread with Calcium,36,16
22743,Plums,123,4
22745,Curry Recipe Seitan,14,20
22750,Finely Shredded Mild Cheddar Cheese,21,16
22757,Bag of Kiwis,24,4
22766,Fresh Broccoli Florets,83,4
22782,Original Key Lime Pie Yogurt,120,16
22788,Singles American Cheese Slices,21,16
22799,"Cheese, Mozzarella",21,16
22800,Regular Egg Nog,84,16
22801,"Provolone Cheese & Italian Dry Salame, Deli Thin Sliced, Snack Pack",96,20
22814,Picante Salami,96,20
22821,Pepper Jack Style Singles,91,16
22824,Monterey Jack,21,16
22825,Organic D'Anjou Pears,24,4
22831,Ranchero Queso Fresco Cheese,21,16
22834,Egg Product,86,16
22848,Creamy Mushroom Bean Pasta & Veggie Kit,13,20
22849,Bunny-Luv Fresh Organic Carrots,123,4
22853,Pesto Pasta Salad,1,20
22856,100% Goats Milk,84,16
22860,Buckwheat Soba,13,20
22862,Strawberry Cultured Soy,120,16
22866,Sharp Cheddar Cheese Shredded,21,16
22867,Canary Melon,24,4
22868,Cotija Part Skim Milk Cheese,21,16
22873,Grass Fed Vat Unsalted Cultured Butter,36,16
22882,Light Mozzarella String Cheese,21,16
22884,Balsamic BellaVitano Cheese,21,16
22902,Orlando Tangelo,24,4
22903,French Brie,2,16
22914,Strawberry Banana Fruit on the Bottom Nonfat Greek Yogurt,120,16
22916,Beef Light Bologna,96,20
22935,Organic Yellow Onion,83,4
22938,Triple Zero Coconut Creme Oikos Greek Yogurt,108,16
22947,Lactose Free Blueberry Pomegranate Acai Kefir,120,16
22959,Reduced Fat Milk 100% Lactose Free,91,16
22962,Organic Whole Milk Cream On The Top Plain Yogurt,120,16
22963,Organic Roasted Turkey Breast,96,20
22967,"Deli Slice, Smoked Tomato",14,20
22986,Rich and Creamy Ultra-Pasteurized Half and Half,53,16
22994,Fresh Goat Cheese Lemon,2,16
22996,3 Pepper Colby Jack Cheese,21,16
23002,2X Protein Original Cream Cheese Spread,108,16
23004,Traditional Rice Pudding,71,16
23026,Salted Butter Half Sticks,36,16
23029,Organic Uncured Sliced Black Forest Ham,96,20
23039,Fat Free Cream Cheese,108,16
23044,Cream Top Smooth & Creamy Vanilla Yogurt,120,16
23045,Organic Spring Mix With Herbs,123,4
23082,2% Chocolate Milk,84,16
23087,Organic Sweet Pea Sprouts,83,4
23096,White Honey Smoked 95% Fat Free Turkey,96,20
23102,Organic 1% Milk,84,16
23106,Pomegranate on the Bottom Non-Fat Greek Yogurt,120,16
23114,"Ginger, Lightly Dried",16,4
23124,Buffalo Mozzarella Cheese Bocconcini,21,16
23139,Fresh Goat Cheese Classic,2,16
23140,Chipotle Strips Seitan,14,20
23156,RichWhip Non-Dairy Topping Lactose Free,91,16
23159,Marscarpone Fresca,21,16
23165,Organic Leek,83,4
23169,Sliced Polish Ham,96,20
23185,Yogurt Yokids Squeezers,120,16
23188,Easy Squeeze Minced Garlic,123,4
23203,"Powerplant Pineapple, Spinach, Ginger & Turmeric Yogurt Protein Drink",120,16
23216,Fancy Shredded Cheese Italian Blend,21,16
23248,Passion Fruit On The Bottom Greek Yogurt,120,16
23257,Pineapples,24,4
23282,PlusShot Strawberry Probiotic Juice Drink,120,16
23296,Blueberry on the Bottom Nonfat Greek Yogurt,120,16
23322,Golden Delicious Apple,24,4
23323,Sharp Original Semisoft Cheese,2,16
23324,Stonyfield Organic Oikos Greek Lowfat Yogurt Pineapple on the Bottom,120,16
23339,Sweet Corn On The Cob,83,4
23341,Large Grade AA Eggs,86,16
23342,Carrot Pistachio & Tarragon Soup,1,20
23346,Prosciutto & Mozzarella Roll,21,16
23367,Fat Free Mozzarella,21,16
23376,Power Up Greens Spring Mix & Greens,123,4
23383,Super Natural Organic Whole Milk,84,16
23385,Parmesan Cheese Shreds,21,16
23427,Organic Wildberry Yogurt,120,16
23428,Organic Maitake Frondosa Mushrooms,123,4
23429,Baby Corn Vegetable Trio,123,4
23430,Sheep Milk Vanilla Yogurt,120,16
23431,Peppermint Mocha Liquid Coffee Creamer,53,16
23439,Uncured Turkey Salami,96,20
23470,Organic Sweetened Almond Milk,91,16
23476,Rice Pudding With Cinnamon,71,16
23493,Quesadilla Shredded Cheese,21,16
23499,Organic Blueberry Lowfat Yogurt,120,16
23512,Bacon Mousse,13,20
23532,Portabella Mushroom Caps,83,4
23534,Veggie  Breakfast Patties,14,20
23543,Organic Extra Large Brown Eggs,86,16
23565,Jamon Serrano Dry Cured Ham,96,20
23571,Deli Fresh Bold Blackened Turkey Breast,96,20
23584,Pineapple Salsa,67,20
23614,0% Milkfat Greek Yogurt Honey,120,16
23622,Organic Hot House Tomato,83,4
23631,Spicy Salsa,67,20
23634,Dairy-Free Cheddar Style Shreds,21,16
23643,Organic Currants,83,4
23644,Sharp Cheddar Thick Slices Cheese,21,16
23646,Celery Bunch,83,4
23663,Kiku Apple,24,4
23678,Original Yogurt Caramel,120,16
23693,All American Salad,123,4
23697,Organic Apple Fuji 3 Lb Bag,123,4
23709,"Cheese, Thin Sliced Muenster",21,16
23710,Snacks Extra Sharp Cheddar Cheese Sticks,21,16
23715,Thin Sliced Provolone Cheese,21,16
23719,Chicken Tortilla Soup,1,20
23720,Smoked Tomato Meatless Quarterloaf,14,20
23729,Hard Boiled Eggs,86,16
23734,Sour Cream,108,16
23736,Crimini (Brown) Mushroom,83,4
23748,"Danish Butter, Imported",36,16
23753,Southwest Salad Kit,123,4
23755,Cracker Barrel Vermont White Cheddar 2% Milk Reduced Fat Chunk Cheese,21,16
23760,Strawberry Greek 100 Calories Yogurt,120,16
23761,Natural Sliced Vermont Sharp White Cheddar Cheese,21,16
23763,French Vanilla Sugar Free Liquid Coffee Creamer,53,16
23765,Organic Smoked Turkey Breast,96,20
23785,Baby Kale Mix,123,4
23794,1% Chocolate Milk,84,16
23799,Vanilla Pudding,71,16
23803,Jalapeno Pepper,83,4
23804,Organic Icelandic Key Lime Yogurt,120,16
23815,Bosc Pears,24,4
23819,Carrot,123,4
23834,Sriracha Hummus,67,20
23837,Southwest Ranch Veggie Dip,67,20
23854,Wild Wonders Gourmet Medley Tomatoes,123,4
23856,Made with Organic Pasta & Cheddar Cheese Number Shapes Macaroni & Cheese Dinner,13,20
23872,Original Enriched Coconut Drink,91,16
23879,Applewood Smoked Turkey Breast,96,20
23899,Smart Menu Vegetable Meatball,13,20
23904,Triple Zero Salted Caramel,120,16
23905,Organic Yukon Potato Bag,83,4
23909,2% Reduced Fat Milk,84,16
23916,Dairy Alternative Vegan Sour Cream,108,16
23919,Grain Meat Sausages Vegetarian Mexican Chipotle,14,20
23934,Semi Soft Cheese Minis,2,16
23935,Regular Sliced Sopressata Salami,96,20
23942,Greek Mousse Coconut Cream Yogurt,120,16
23953,Cream on Top Strawberry Organic Yogurt,120,16
23955,Vanilla Soy Milk,91,16
23957,Sugar Free Vanilla Pudding,71,16
23961,Mushrooms,123,4
23962,Lactose Free Reduced Fat 2% Milk,84,16
23970,Beef Empanada,13,20
23977,Unsweetend Creamer,53,16
23985,Baby Eggplant,32,4
23986,Grassfed Whole Milk Plain Yogurt,120,16
24005,Artichoke Spinach Hommus,67,20
24019,Organic Grass Fed Greek Yogurt Peach,120,16
24024,1% Lowfat Milk,84,16
24025,Mild Roasted Guacamole,67,20
24047,"Fresh Mozzarella, Perlini, Pearl Sized",2,16
24048,Baby Zucchini,83,4
24052,Matar &Biryani Bento,13,20
24053,Whipped Cream Cheese Spread,108,16
24056,Unsweetened Green Tea Made With Real Matcha,120,16
24058,Coconut Milk Yogurt Alternative Natural Flavor,120,16
24070,Spicy Homestyle Guacamole,1,20
24100,Cheese Spread with Jalapenos,21,16
24101,Shredded Extra Sharp Cheddar Cheese,21,16
24105,Fruit On The Bottom Cherry Yogurt,120,16
24129,Natural Fresh Goat Cheese,21,16
24133,Bag of Fresh White Pearl Onions,83,4
24135,Oranges,24,4
24144,Constellation Tomatoes,24,4
24167,Classic Vermont Sharp Cheddar Cheese,2,16
24176,Gluten-Free Smoked Chicken Breast Chipotle Pineapple,96,20
24177,Total 2% Yogurt Key Lime,120,16
24184,Red Peppers,83,4
24198,Super Spinach Greens,83,4
24204,"Butterhead (Boston, Butter, Bibb) Lettuce",83,4
24207,Organic Maple Whole Milk Yogurt,120,16
24208,Original Coconut Almond & Chia Drink,91,16
24218,0% Fat Strawberry Greek Yogurt,120,16
24221,Organic Red Grapes,24,4
24238,Natural Colby Jack Cheese,21,16
24244,Organic Herb Mint Living,16,4
24247,Lunchable Uploaded Beef  Walking Taco,13,20
24265,Organic Microgreens Italian,123,4
24274,Fat Free American Cheese Singles,21,16
24300,Organic Raw Cacao Butter,36,16
24312,Organic Sliced Pepper Jack,21,16
24328,Artichoke Spread,67,20
24332,Carrot Ginger With Coconut Soup,1,20
24339,100% Lactose Free Milk,91,16
24345,White Truffle Butter,36,16
24352,Vanilla Almondmilk,91,16
24359,Organic Original Plain Soymilk,91,16
24385,Italian Sausage Pizza,13,20
24390,Pomegranate,24,4
24419,"Yogurt, Lowfat, Plain",120,16
24424,Apple And Pretzel Bites With Caramel Dip,123,4
24427,Snacks String Cheese Natural Mozzarella Cheese,21,16
24434,Turkey Pepperoni,96,20
24438,Beauregard Sweet Potato,83,4
24441,2% Reduced Fat Milk With Vitamin A&D,84,16
24481,Loose Pearl Onions,83,4
24497,Organic Cauliflower Florets,83,4
24504,Blueberry Cultured Coconut Milk,120,16
24510,Original Boosted Almond Beverage,91,16
24521,Lowfat Goat Milk,84,16
24524,Lightly Salted Sweet Cream Butter,36,16
24528,Chocolate Cafe Mocha Creamer,53,16
24535,Plain Whole Milk Yogurt,120,16
24563,Natural Pepper Jack Cheese,21,16
24567,Cherry Strawberry,24,4
24570,Organic Sunny Caesar Salad with Grilled Chicken,13,20
24574,100% Natural Broccoli Sprouts With Long Lasting Antioxidant Activity,83,4
24590,Queso Blanco Flavor Slices,21,16
24596,Harvest Originals Organic Romaine Hearts,123,4
24607,Artichoke & Parmesan Dip,67,20
24612,Peach Drinkable Yogurt,120,16
24615,Natural Sharp Cheddar Cheese Chunk,21,16
24622,Green Cabbage,83,4
24627,"Salami, Italian Dry, Black Pepper Coated",96,20
24628,Garlic Cloves,16,4
24639,Unsweetened Vanilla Almondmilk,84,16
24660,Deli Fresh Slow Roasted Cured Roast Beef,96,20
24668,Plain Sheep Milk Yogurt,120,16
24669,Ham & American Funpack Lunchable,13,20
24695,Organic Nonfat Yogurt Plain,120,16
24696,Calabaza Squash,83,4
24713,Light Butter with Canola Oil,36,16
24716,"Eggs, Free Range, Brown, Large",86,16
24733,Top Round Pastrami,96,20
24737,Organic Micro Broccoli Sprouts,83,4
24744,German Style Quark Vanilla Bean,120,16
24753,Okra Masala,13,20
24780,Stick East Coast Vegetable Oil Spread,36,16
24799,Vanilla Skyr Nonfat Yogurt,120,16
24804,Original Organic Rice Drink,91,16
24816,Natural Deli Style Sliced Extra Sharp Cheddar Cheese,21,16
24827,Pepperoni Provolone Cheese & Breadsticks,13,20
24830,Organic Romaine,123,4
24838,Unsweetened Almondmilk,91,16
24848,Non Alcoholic The Original Irish Cream Coffee Creamer,53,16
24852,Banana,24,4
24853,Shredded 3 Cheese Italian,21,16
24859,Packaged Organic Apricots,123,4
24861,Low-Moisture Part-Skim Mozzarella String Cheese Family Size,21,16
24875,Organic Plain Drinkable Yogurt,120,16
24890,Fresh Whole Garlic,16,4
24891,Organic Chocolate 1% Milk with DHA Omega-3,84,16
24914,"Cheese, Panela",21,16
24915,Cheddar Extra Sharp Made with 2% Milk Cheese Sticks,21,16
24933,Turmeric Root,83,4
24935,All Bean Chili,13,20
24954,Total 0% with Honey Nonfat Greek Strained Yogurt,120,16
24964,Organic Garlic,83,4
24981,Lower Sodium Honey Ham,96,20
25002,Roasted Root Vegetables,13,20
25012,Diced Celery,123,4
25017,Organic Turkey Breast,96,20
25024,Thai Chicken Wrap,13,20
25064,Tofu Plus Organic Firm Tofu,14,20
25067,Lactose Free Cheesy Bliss American Style Singles,21,16
25084,Philadelphia Whipped Cream Cheese Spread with Chives,108,16
25093,Colby Jack Cheese,21,16
25095,Armenian String Cheese,21,16
25097,Large Grade A Super Eggs,86,16
25100,Black Bean Dip,67,20
25108,Dairy Free Soy Strawberry Alternative,120,16
25111,Herb Blend Parsley,123,4
25113,Hot Pepper Jack Cheese,21,16
25122,Organic European Style Lightly Salted Butter,36,16
25133,Organic String Cheese,21,16
25138,Organic Plain Greek Whole Milk Yogurt,120,16
25139,Caramel Coffee Creamer,53,16
25152,Organic Bunny-Luv Carrots,83,4
25155,Blended Strawberry Yogurt,120,16
25157,Uncured Pastrami,96,20
25159,Mandarin,24,4
25162,Tomato,24,4
25166,Black Forest Ham with Natural Juices,96,20
25174,Alpine Aged Cheddar Cheese Bar,21,16
25176,Black Mission California Figs,24,4
25182,Peppercorn Cashew Brie,21,16
25185,"Cheese, Pasteurized Process, Cheddar, Hot Stuff Buffalo Wing",2,16
25186,Vegan Shanghai Dumplings,13,20
25194,Ground Sausage Style Veggie Protein,14,20
25199,Classic Chicken Salad,1,20
25207,Spinach Bunch,83,4
25221,All Natural Prosciutto Vacuum Pack,96,20
25227,Go-Gurt SpongeBob SquarePants Strawberry Riptide/Sponge Berry Variety Pack Portable Low Fat Yogurt,120,16
25230,Chopped Onions,123,4
25239,Chopped Shallots,123,4
25247,Dubliner Cheddar,21,16
25252,Vegan Veggie Salami Slices,14,20
25256,Cultured Low Fat Buttermilk,84,16
25257,Almondmilk Reduced Sugar Original Non-Dairy Beverage,91,16
25260,Nesquik Vanilla Low Fat Milk,84,16
25263,Feta Marinated With Herbs,21,16
25265,Margarine,36,16
25266,Cauliflower Crumbles Chopped Cauliflower,83,4
25272,Small Macintosh Apple,24,4
25288,Italian Style Sub Sandwich Kit,96,20
25327,Non Alcoholic Baileys Mudslide Coffee Creamer,53,16
25340,Large Yellow Flesh Nectarine,24,4
25347,Greek 100 Calories Strawberry Banana Fat Free Yogurt,120,16
25348,Creamery Herbs De Provence,108,16
25356,Mozzarella Part Skim Cheese,21,16
25363,Fancy Greens,123,4
25364,Curly Mustard Greens Bunch,83,4
25379,Salted Sweet Cream Butter Quarters,36,16
25386,Black Truffle Salt,120,16
25388,Lil Snapper Kid Size Granny Smith Apples,24,4
25407,Mashed Potatoes,13,20
25409,Freshstack Garlic Butter,36,16
25419,Low Fat Original Ricotta Cheese,108,16
25431,"Cheese, Aged Dutch, Vincent",2,16
25461,Peachy Pistachio Greek Yogurt,120,16
25471,Soft French-Style Herb-Garlic Nut Cheese,21,16
25472,Sparkling Tangerine Probiotic Drink,120,16
25477,"Yogurt, Nonfat, Organic, Plain",120,16
25478,Just Hummus,67,20
25487,Brown Large Eggs Grade A,86,16
25488,"Sushi Chef Sampler Tra, Ready To Eat",13,20
25491,Babaganus,67,20
25493,Cookies 'n Cream with Oreo Cookie Pieces Lowfat Yogurt,120,16
25495,Flipâ„¢ Low-Fat Key Lime Crumble Greek Yogurt,120,16
25497,Antioxidant Kit Salad,123,4
25499,Vanilla Plant Based Nondairy Beverage,91,16
25500,Philadelphia Cream Cheese Strawberry,108,16
25508,2% Milk Colby Jack Fancy Shredded Cheese,21,16
25520,Reduced Fat Crumbled Blue Cheese,2,16
25525,Aged Artisanal Treenut Cracked Pepper Cheese,21,16
25527,Lowfat Maple Yogurt Organic,120,16
25533,Vegan Chao Creamy Original Cheese Slices,21,16
25537,French Snacking Brie,21,16
25539,Muenster Cheese Slices,21,16
25541,"Almond Drink, Unsweetened, Original",91,16
25543,Sliced Apples & Caramel with Peanuts,123,4
25556,"Cheese Alternative Shreds, Mozzarella",21,16
25581,Blueberry Lowfat Yogurt,120,16
25588,Seedless Small Watermelon,24,4
25590,Simply Well Rice Pudding,71,16
25593,2% Milkfat Greek Yogurt with Mango On The Bottom,120,16
25595,Chilled Gazpacho De Sol Vegetable Soup,1,20
25598,Organic Plain French Style Yogurt,120,16
25599,Lunchables Turkey & Cheddar Sub Sandwich With Smoothie Lunch Combinations,13,20
25603,Shredded Mexican Cheddar Jack Cheese,21,16
25614,Authentic Mexican Crumbling Cheese,21,16
25620,Organic Butter With Sea Salt Crock Refill,36,16
25623,Real Guacamole,67,20
25625,Nonfat Yogurt,36,16
25627,Burrata Mozzarella Cheese,2,16
25640,White Peach,24,4
25642,Sgt. Pepper Goat Milk Cheese,21,16
25647,Heirloom Tomato,83,4
25653,Organic Plain Yogurt,120,16
25659,Organic Coconut Milk,91,16
25679,Grated Cheese Parmesan,21,16
25695,Extra Firm Sprouted Soybean Tofu,14,20
25698,Egg Salad Sandwich,13,20
25704,White Cauliflower,83,4
25705,Butterhead Lettuce,83,4
25706,Hazelnut Bromstad Design Liquid Coffee Creamer,53,16
25715,Organic Green Grapes,24,4
25720,Organic Sunchoke,83,4
25726,Probiotic Pineapple Yogurt Drink,120,16
25727,Delifresh Combos The Honey Smoked Turkey Breast Honey Ham,96,20
25728,Organic Zesty Greens,83,4
25751,Sharp Spreadable Cheddar,2,16
25757,Spinach Artichoke Noodles,13,20
25787,Chicken Seitan,96,20
25804,Original Soy Milk,91,16
25819,Small Curd 4% Milk Fat Cottage Cheese,108,16
25826,Greek & Chia Blueberry Nonfat Yogurt,120,16
25831,Authentic Pub Cheese Sharp Cheddar Spreadable,21,16
25837,Mini Babybel Light Semisoft Edam Cheeses,21,16
25840,55% Vegetable Oil Spread,36,16
25852,Edamame,1,20
25857,Shreds Original Shredded Cheese,21,16
25861,Freshly Shaved Parmesan Cheese,21,16
25862,Calabrese Bite Size Spicy Salamini,96,20
25876,Strawberry Yogurt Protein Drink with a Crunchy Shot,120,16
25879,Organic Whole Milk Strawberry Kefir,84,16
25885,"Grapefruit, Bag",24,4
25896,Activia Lowfat Peach Yogurt,120,16
25904,Stonyfield YoToddler Whole Milk Strawberry Beet Berry Yogurt Pouch,120,16
25912,Vanilla Caramel Creme Coffee Creamer,53,16
25918,Crumbled Garlic & Herb Feta Cheese,21,16
25919,Parmesan Shredded Cheese,21,16
25931,Organic Baby Spinach Salad,123,4
25937,Semi Soft Part-Skim Slices,21,16
25938,Peru Sweet Onions,83,4
25949,Cream Top Smooth & Creamy Maple Yogurt,120,16
25960,Corn Souffle,13,20
25965,Santa Fe Fiesta Salad,1,20
25970,Cheese Natural Sliced Pepper Jack,21,16
25974,Sugar Free Orange Gelatin,71,16
26006,Deli Select Ultra Thin Smoked Ham Lunch Meat,96,20
26028,Almond Cheddar Style Cheese Alternative Block,21,16
26030,Mozzarella Traditional Cut Shredded Cheese,21,16
26032,Dairy Free Mozarella Style Shreds,21,16
26033,Spreadable Lite Butter Flavored with Olive Oil,36,16
26040,"Deli Fresh Honey Ham, 97% Fat Free, Gluten Free",96,20
26041,Pub Burger,13,20
26047,Tuna Salad,1,20
26052,Mixed Berry Greek Yogurt,120,16
26081,Cookie & Cream with Protein,84,16
26083,Baby Bella Mushrooms,123,4
26096,"Organic Gala Apples, Bag",24,4
26097,Velveeta Shells & Cheese,21,16
26106,Bavarian Emmentaler,2,16
26130,Creamy Gorg Blue-Veined Cheese Soft,2,16
26131,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,120,16
26132,Spreadable Light Butter & Canola Oil Blend,36,16
26135,1% Milk,84,16
26142,Lite Reduced Fat Swiss Cheese,2,16
26146,Pub Cheese Cheddar & Horseradish,2,16
26147,Organic Seitan,14,20
26162,Pepperoni And Cheese Snack Tray,13,20
26172,Light Sour Cream,108,16
26174,Nog Coconut Milk Beverage,91,16
26189,Southwest Veggie Burger,14,20
26209,Limes,24,4
26216,Cotija,21,16
26217,Broccoli Raab Bunch,83,4
26220,Organic French Beans,83,4
26265,Reduced Fat Mild Cheddar Shredded Cheese,21,16
26271,Soy Garden Natural Buttery Spread,36,16
26275,Crunch Lemon Shortbread Flavor 0% Fat with Toppings Greek Yogurt,120,16
26283,White Corn,83,4
26301,Fresh Whole Milk Ricotta,108,16
26312,Caesar Salad Kit,123,4
26314,"Buttermilk, Cultured Low Fat",84,16
26316,Rioja,21,16
26321,Greek Yogurt Caesar Kit,123,4
26323,Original Strawberry & Strawberry Banana Yogurt,120,16
26339,White Potatoes,83,4
26343,Reduced Fat Shredded Mozzarella Cheese,21,16
26346,Organic Skim Milk,84,16
26352,Chicken Caesar Salad,1,20
26353,Goat Cheese Original Log,21,16
26360,Light Orange Creme Fat Free Yogurt,120,16
26364,"Kefir Cultured Milk Smoothie, Whole Milk, Sublime Slime Lime",120,16
26369,Organic Roma Tomato,83,4
26374,Organic Icelandic Strawberry Yogurt,120,16
26376,Shrimp Spring Roll,13,20
26379,Citrus Orange Florida Bag,24,4
26383,Beef Cotto Salami,96,20
26384,Large Brown Eggs,86,16
26395,Vermont White Cheddar,21,16
26425,Sliced Sharp Cheddar Cheese,21,16
26429,Green Grapes,24,4
26441,Lf Cottage Cheese 16 Oz,108,16
26453,Organic SprouTofu Royal Thai Baked Tofu,14,20
26458,Dairy Pure Half & Half,53,16
26462,Greek Nonfat Yogurt Plain,120,16
26472,1/3 Less Fat Chive & Onion Cream Cheese,108,16
26477,Cello Tomatoes,83,4
26480,Purple Top Turnip,83,4
26488,Organic Strawberry Grassfed Whole Milk Yogurt,120,16
26490,Bistro Favorites Black Forest Ham,96,20
26494,European Style Salted Butter Sticks,36,16
26495,Buttermilk,84,16
26497,Romaine Lettuce,83,4
26501,Freeze-Dried Basil,16,4
26506,Zesty Sriracha Carrot Hummus,67,20
26520,Cheese Shredded Sharp Cheddar Reduced Fat 2%,21,16
26526,Yellow Squash,83,4
26528,Extra Sharp White Cheddar Cheese,21,16
26533,Smoked Norwegian Salmon,13,20
26534,Lactose-Free Calcium Enriched 1% Low Fat Milk,91,16
26557,Organic Southwest Powermeal Bowl,123,4
26569,Braeburn Apples,24,4
26573,Grated Parmesan And Romano Blend,21,16
26587,Ultra This Colby Jack,21,16
26601,Chef's Tomato,83,4
26604,Organic Blackberries,24,4
26614,Organic Chinese Mung Bean Sprouts,123,4
26615,Rev #2 Ham & Cheese,13,20
26628,Whole Mixed Berries,123,4
26631,Greek 100 Yogurt Mango,120,16
26635,Medium Tomatillo Salsa,67,20
26645,Strawberry Greek Style Cultured Almond Milk,120,16
26648,Ataulfo Mango,24,4
26651,Lowfat 1% Milkfat Lactose Free Milk,91,16
26655,Natural Roast Beef,96,20
26683,Cafe Latte Pure Lightly Sweetened Iced Coffee With Almond Milk,91,16
26684,Organic Soy Milk Original,91,16
26687,Beef Pastrami,96,20
26714,Chicken Salad,1,20
26723,Comice Pear,24,4
26737,Indian Corn,83,4
26746,Organic Lacinato Kale,83,4
26755,To Go Sopressata & Picante Provolone Slices,2,16
26776,Chef Blends Taco Shredded Cheese,21,16
26782,Cream Havarti with Dill,2,16
26783,Coconut & Almond Milk Blend,91,16
26797,Drinkable Yogurt Starwberry,120,16
26798,Light Lemon Cream Pie Yogurt,120,16
26800,Organic Baby Kale Mix,123,4
26811,Gorgonzola,21,16
26812,Cool Dairy Drink Peach,120,16
26818,Organic Mixed Exotic Mushrooms,83,4
26819,Persimmons,24,4
26820,Habanero Jack Cheese,21,16
26826,Coconut CrÃ¨me Coffee-Mate Coffee Creamer,53,16
26827,Greek 100 Calories Blackberry Pie Yogurt,120,16
26830,Hummus Spicy Three Pepper,67,20
26848,Swiss Cheese Block,21,16
26850,"Cheese, Creamy Goat, Olive & Herb",2,16
26870,New England Clam Chowder,1,20
26876,Cherry Tomato Medley,83,4
26882,Russet Potatoes,83,4
26892,Everything Hummus,67,20
26894,Organic Chocolate Milk,84,16
26900,USDA AA Extra Large Eggs,86,16
26901,Ricotta Salata Cheese,2,16
26915,Organic Lowfat Yogurt Banana Vanilla,120,16
26922,"Freshly Grated Cheese, Parmesan",21,16
26940,Organic Large Green Asparagus,83,4
26941,Chaumes Cheese,2,16
26949,Tempt Unsweetened Original Hemp Milk,91,16
26952,Living Organic Butter Green Lettuce,123,4
26957,Raw Pure Goat Milk,84,16
26958,Organic Koji Dairy-Free Fermented Wild Blueberry Drink Yogurt Drink,91,16
26959,Organic Vanilla Unsweetened Almond Non-Dairy Beverage,91,16
26979,Original  Velveeta,21,16
26985,3 Jumbo Romaine Hearts,123,4
27000,Grassfed Whole Milk Vanilla Yogurt,120,16
27012,Organic Baby Spring Mix,123,4
27016,Butter Spread With Olive Oil & Sea Salt Half Sticks,36,16
27020,Mandarins Bag,24,4
27028,Vanilla Hempmilk,91,16
27042,Top Tater Taco Fiesta Dip,108,16
27045,All Natural Sour Cream,108,16
27068,Orange Navel Heirloom.,24,4
27078,Avocado Oil Spread,91,16
27081,Ricecheeze Snack Sticks Mozzarella style,108,16
27085,Mango Pineapple Salsa,67,20
27086,Half & Half,53,16
27100,Lactose Free Strawberry Low Fat Yogurt,120,16
27104,Fresh Cauliflower,83,4
27112,Pepper Gournay Cheese,2,16
27122,Part Skim Mozzarella Cheese,21,16
27133,Softâ€‘Ripened Brie Cheese,2,16
27142,Unsweetened Organic Coconut Milk Light,91,16
27143,Spicy Three Pepper Hummus,67,20
27155,Organic Red Leaf Lettuce,83,4
27159,Dairy Free Cultured Almond Milk Blueberry Yogurt,120,16
27174,Dry Arbol Peppers,16,4
27182,"Organic Plain Natural Lowfat Yogurt, 1.5% Milkfat",120,16
27196,Pure & Natural Light Sour Cream,108,16
27216,Macaroni Salad,1,20
27232,Broccoflower,83,4
27238,Light Boston Cream Pie Yogurt,120,16
27241,Cultured Pasture Butter,36,16
27247,Original Soy Creamer,91,16
27270,Swiss Style Lowfat '1% Chocolate Milk,84,16
27279,Cool Fresa (Strawberry) Probiotics Cultured Dairy Beverage,84,16
27286,Organic Mustard Greens,24,4
27289,Elbow Macaroni & Cheese Side Dished,13,20
27297,Low Fat Plain Goat Milk Yogurt,120,16
27299,Organic SprouTofu Firm Water Packed Tofu,14,20
27300,Aged Havarti,21,16
27305,Ultra Thin Crust Ultimate 5 Cheese,21,16
27307,Cage Free Grade A Large Brown Eggs,86,16
27311,Mozzarella Shredded Cheese,21,16
27313,Light Mozarella String Cheese,21,16
27317,Petite Party Tray,123,4
27323,Pure & Natural Sour Cream,108,16
27327,Habanero Peppers,83,4
27334,Light Chocolate Soymilk,91,16
27336,Organic Rainbow Carrots,123,4
27344,Uncured Genoa Salami,96,20
27356,French Onion Dip,67,20
27361,Cello Carrots,83,4
27380,Shiitake Mushroom Rice Scooter,13,20
27386,Classic Grated Parmesan Cheese,21,16
27387,Banana Greek Nonfat Yogurt,120,16
27388,Lunchable Extra Cheesy Pizza,96,20
27392,Strawberry Organic Kefir,120,16
27395,Original Low Fat Orange Cream Yogurt,120,16
27428,Dairy Pure Fresh Heavy Whipping Cream,53,16
27429,4 Cheese Mexican Fine Cut Shredded Cheese,21,16
27443,Mini Cabrie Soft Ripened Goat Cheese,2,16
27474,Organic Unsalted Sweet Cream Butter,36,16
27479,Nonfat Plain Yogurt,120,16
27511,"Milk, Organic, Fat Free",84,16
27514,Maple Glazed Honey Ham,96,20
27519,Bresaola,96,20
27521,Organic Lacinato (Dinosaur) Kale,83,4
27526,Classic Parmesan Cheese,21,16
27531,Dairy Free Unsweetened Vanilla Coconut Milk,53,16
27540,Gouda Cheese,21,16
27541,Plain Greek Nonfat Yogurt,120,16
27548,Original Semisoft Cheese,21,16
27553,Organic Blueberry Cream On Top Whole Milk Yogurt,120,16
27559,Lentil Crackers And Humus Classic,13,20
27572,Natural Casing Polska Kielbasa,96,20
27574,Sliced Colby Jack Cheese,21,16
27581,Reduced Fat 2% Milk 4 Cheese Italian Cheese Shredded,21,16
27584,Organic Crunchy Street Taco Slaw Blend,123,4
27593,Le Petite Fromage Garden Salsa Spreadable Cheese,1,20
27596,Classic Original Hommus,67,20
